aco_ff,Frames,aco_voicelabel,error_reason,dbm_master_url
78.42959959261758,1110,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.6142263385398,1111,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.79962743413046,1112,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.97891564558049,1113,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.13913244133136,1114,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.25881504074185,1115,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.33205180176043,1116,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.35402583746145,1117,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.33180621321844,1118,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.27466388819205,1119,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.19502780075378,1120,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.09868056280044,1121,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.9956275571944,1122,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.89202400064264,1123,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.79497476724413,1124,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.71228542057511,1125,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.64389031495388,1126,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.58995901878701,1127,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.5504519080111,1128,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.52636071533183,1129,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.52075000976711,1130,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.53545812979252,1131,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.56954163965946,1132,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.62147216038895,1133,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.69396782076056,1134,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.7806515350517,1135,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.87668499190751,1136,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.96970665289368,1137,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.04817123514626,1138,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.10162862171661,1139,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.12530844528584,1140,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.11179390388534,1141,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
79.05879538225312,1142,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.97321385143213,1143,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.86225048524437,1144,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.73985927863527,1145,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.61670702620235,1146,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
78.50981227738247,1147,yes,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1148,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1149,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1150,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1151,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1152,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1153,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1154,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1155,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1156,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1157,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1158,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1159,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1160,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1161,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1162,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1163,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1164,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1165,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1166,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1167,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1168,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1169,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1170,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1171,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1172,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1173,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1174,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1175,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1176,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1177,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1178,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1179,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1180,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1181,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1182,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1183,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1184,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1185,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1186,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1187,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1188,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1189,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1190,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1191,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1192,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1193,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1194,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1195,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1196,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1197,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1198,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1199,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1200,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1201,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1202,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1203,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1204,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1205,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1206,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1207,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1208,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1209,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1210,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1211,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1212,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1213,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1214,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1215,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1216,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1217,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1218,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1219,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1220,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1221,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1222,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1223,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1224,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1225,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1226,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1227,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1228,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1229,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1230,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1231,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1232,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1233,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1234,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1235,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1236,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1237,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1238,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1239,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1240,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1241,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1242,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1243,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1244,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1245,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1246,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1247,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1248,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1249,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1250,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1251,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1252,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1253,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1254,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1255,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1256,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1257,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1258,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1259,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1260,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1261,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1262,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1263,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1264,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1265,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1266,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1267,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1268,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1269,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1270,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1271,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1272,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1273,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1274,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1275,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1276,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1277,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1278,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1279,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1280,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1281,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1282,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1283,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1284,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1285,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1286,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1287,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1288,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1289,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1290,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1291,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1292,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1293,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1294,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1295,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1296,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1297,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1298,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1299,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1300,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1301,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1302,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1303,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1304,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1305,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1306,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1307,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1308,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1309,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1310,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1311,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1312,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1313,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1314,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1315,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1316,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1317,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1318,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1319,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1320,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1321,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1322,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1323,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1324,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1325,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1326,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1327,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1328,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1329,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1330,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1331,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1332,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1333,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1334,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1335,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1336,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1337,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1338,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1339,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1340,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1341,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1342,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1343,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1344,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1345,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1346,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1347,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1348,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1349,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1350,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1351,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1352,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1353,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1354,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1355,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1356,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1357,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1358,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1359,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1360,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1361,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1362,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1363,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1364,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1365,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1366,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1367,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1368,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1369,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1370,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1371,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1372,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1373,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1374,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1375,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1376,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1377,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1378,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1379,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1380,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1381,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1382,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1383,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1384,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1385,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1386,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1387,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1388,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1389,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1390,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1391,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1392,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1393,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1394,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1395,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1396,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1397,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1398,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1399,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1400,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1401,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1402,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1403,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1404,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1405,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1406,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1407,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1408,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1409,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1410,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1411,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1412,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1413,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1414,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1415,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1416,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1417,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1418,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1419,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1420,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1421,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1422,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1423,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1424,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1425,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1426,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1427,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1428,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1429,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1430,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1431,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1432,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1433,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1434,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1435,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1436,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1437,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1438,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1439,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1440,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1441,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1442,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1443,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1444,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1445,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1446,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1447,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1448,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1449,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1450,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1451,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1452,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1453,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1454,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1455,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1456,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1457,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1458,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1459,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1460,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1461,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1462,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1463,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1464,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1465,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1466,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1467,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1468,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1469,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1470,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1471,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1472,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1473,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1474,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1475,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1476,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1477,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1478,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1479,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1480,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1481,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1482,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1483,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1484,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1485,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1486,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1487,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1488,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1489,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1490,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1491,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1492,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1493,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1494,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1495,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1496,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1497,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1498,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1499,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1500,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1501,no,Pass,/app/raw_data/subj02_timepoint02.mp4
0.0,1502,no,Pass,/app/raw_data/subj02_timepoint02.mp4
